id,text,label
3070,began after eating: I am 25 years old dehydration started intermittently,urgent-care
3607,confusion started a week need urgent check after a sports injury.,urgent-care
701,Mild cough for a week,self-monitor
1378,A 70-year-old productive cough and watery eyes for 1 day.,doctor
1902,A child aged 8 new lump and joint pain intermittently symptoms are getting worse.,doctor
633,joint pain,self-monitor
3763,Unconscious started suddenly after a fall.,emergency
2527,Severe abdominal pain started a week need urgent check.,urgent-care
4771,seizure started suddenly call emergency services.,emergency
3524,Fainting started 1 day.,urgent-care
2925,Confusion started several hours,urgent-care
2645,moderate chest pain started 3 days need urgent check,urgent-care
291,sore throat,self-monitor
3196,confusion started 1 day need urgent check,urgent-care
1691,severe sore throat and lightheadedness intermittently,doctor
1161,lightheadedness,self-monitor
651,mild cough since this morning no shortness of breath or chest pain,self-monitor
2783,Worsening shortness of breath started 1 day need urgent check,urgent-care
3264,I am 25 years old high fever with rash,urgent-care
2468,persistent fever and mild stomach pain for several hours symptoms are getting worse.,doctor
4186,suspected stroke,emergency
444,mild stomach pain for 2 days no shortness of breath or chest pain,self-monitor
3121,A 40-year-old confusion started 2 days need urgent check.,urgent-care
1072,Itchy eyes for 1 day no shortness of breath or chest pain,self-monitor
2439,woke up with: sinus pain for 3 days,doctor
3603,moderate chest pain,urgent-care
4917,difficulty breathing,emergency
4141,very low blood pressure,emergency
1656,Began after eating: persistent bleeding and itchy eyes since this morning,doctor
2226,Worsening cough and mild stomach pain for several hours,doctor
4184,difficulty breathing started suddenly.,emergency
2171,Severe sore throat and fatigue for a week,doctor
1367,Ear pain and lightheadedness for 2 days symptoms are getting worse,doctor
3322,fainting.,urgent-care
3185,difficulty breathing started 3 days,urgent-care
4604,Unconscious started suddenly,emergency
4133,Seizure.,emergency
1301,Vision changes since yesterday.,doctor
3535,Severe abdominal pain started 1 day.,urgent-care
4587,Severe bleeding started suddenly loss of consciousness,emergency
1766,Started gradually: vision changes for several hours.,doctor
4157,slurred speech,emergency
4467,very low blood pressure call emergency services.,emergency
4449,Severe head trauma,emergency
4048,severe head trauma started suddenly,emergency
253,sneezing,self-monitor
1343,Vision changes and watery eyes for 1 day.,doctor
2163,Age 18 high fever and mild cough for several hours,doctor
2753,difficulty breathing,urgent-care
2027,Worsening cough and muscle ache since this morning symptoms are getting worse,doctor
2397,persistent fever and fatigue for 1 day.,doctor
3243,Confusion started a week need urgent check.,urgent-care
3945,one-sided weakness call emergency services,emergency
1654,Sinus pain since yesterday,doctor
1338,persistent bleeding and fatigue for 1 day,doctor
4769,Sudden confusion.,emergency
687,started gradually: chills for 3 days no shortness of breath or chest pain.,self-monitor
2172,after exercise: A 70-year-old vomiting for several hours symptoms are getting worse,doctor
1576,Age 18 high fever and back ache for 3 days.,doctor
3806,severe chest pain started suddenly loss of consciousness,emergency
4101,sudden confusion,emergency
2996,Confusion started 1 day.,urgent-care
237,Mild stomach pain no shortness of breath or chest pain.,self-monitor
2655,severe abdominal pain,urgent-care
2380,A 40-year-old abdominal pain and fatigue for 1 day,doctor
3916,Seizure loss of consciousness,emergency
664,began after eating: nausea,self-monitor
4403,Severe bleeding started suddenly call emergency services,emergency
3006,A 40-year-old dehydration need urgent check.,urgent-care
4250,One-sided weakness call emergency services,emergency
545,chills for 3 days,self-monitor
1065,mild cough no shortness of breath or chest pain.,self-monitor
3609,moderate chest pain started 3 days,urgent-care
2914,I am 25 years old moderate chest pain started a week,urgent-care
4820,Severe head trauma started suddenly,emergency
4727,Very low blood pressure call emergency services.,emergency
1839,New lump for 1 day,doctor
3476,Started suddenly: worsening shortness of breath started 1 day,urgent-care
1529,persistent bleeding for 1 day,doctor
4247,very low blood pressure started suddenly loss of consciousness,emergency
3941,Airway obstruction started suddenly,emergency
2596,difficulty breathing need urgent check,urgent-care
3723,Fainting started 2 days need urgent check,urgent-care
4347,very low blood pressure started suddenly after a sports injury,emergency
4070,Seizure started suddenly,emergency
1750,Age 18 productive cough and sore throat since this morning,doctor
4783,Suspected stroke started suddenly,emergency
2642,I am 25 years old sudden dizziness need urgent check,urgent-care
2059,severe sore throat for a week,doctor
1443,persistent fever for 1 day,doctor
1513,Worsening cough and headache for 1 day.,doctor
3650,worsening shortness of breath need urgent check,urgent-care
2943,started suddenly: worsening shortness of breath started since this morning,urgent-care
4232,sudden confusion started suddenly,emergency
1387,Worsening cough and stuffy nose for a week symptoms are getting worse sustained blunt trauma.,doctor
987,diarrhea intermittently,self-monitor
4053,severe head trauma started suddenly call emergency services,emergency
2176,Vomiting and mild cough for 1 day,doctor
110,mild stomach pain for 2 days no shortness of breath or chest pain,self-monitor
2245,significant weight loss for several hours symptoms are getting worse.,doctor
4172,difficulty breathing,emergency
4279,difficulty breathing started suddenly,emergency
2883,high fever with rash,urgent-care
4086,Airway obstruction started suddenly call emergency services,emergency
2503,Sudden dizziness need urgent check,urgent-care
3998,suspected stroke started suddenly after a sports injury,emergency
3166,started suddenly: sudden dizziness started since this morning,urgent-care
876,chills for 1 day,self-monitor
1070,A 70-year-old low fever for 2 days.,self-monitor
3037,high fever with rash started 1 day,urgent-care
2772,high fever with rash started 1 day,urgent-care
94,sore throat intermittently no shortness of breath or chest pain,self-monitor
1423,severe sore throat and runny nose intermittently,doctor
3308,worsening shortness of breath,urgent-care
20,Diarrhea intermittently,self-monitor
1045,Age 18 watery eyes,self-monitor
752,dizziness,self-monitor
1147,A child aged 8 nausea,self-monitor
3687,High fever with rash need urgent check,urgent-care
2793,sudden dizziness.,urgent-care
2995,High fever with rash need urgent check,urgent-care
2619,Confusion,urgent-care
3040,worsening shortness of breath started a week need urgent check,urgent-care
3164,after the accident: severe vomiting started since yesterday,urgent-care
393,dizziness no shortness of breath or chest pain,self-monitor
377,I'm 62 back ache no shortness of breath or chest pain.,self-monitor
3489,confusion started several hours,urgent-care
3258,A 40-year-old severe vomiting.,urgent-care
2470,Abdominal pain for a week,doctor
2319,blood in stool and lightheadedness for a week symptoms are getting worse,doctor
961,dizziness.,self-monitor
1406,persistent bleeding and diarrhea intermittently,doctor
1557,Persistent bleeding and sneezing for a week,doctor
4152,one-sided weakness started suddenly,emergency
504,I'm 62 sore throat.,self-monitor
191,Headache for a week no shortness of breath or chest pain,self-monitor
4344,sudden confusion started suddenly cut while working,emergency
445,low fever for 2 days no shortness of breath or chest pain,self-monitor
284,mild cough since yesterday,self-monitor
4531,one-sided weakness started suddenly,emergency
1990,I am 25 years old significant weight loss and fatigue for 2 days cut while working,doctor
2550,moderate chest pain started since this morning need urgent check,urgent-care
4822,airway obstruction call emergency services.,emergency
3075,difficulty breathing started 1 day need urgent check,urgent-care
4973,Sudden confusion started suddenly,emergency
3579,started gradually: fainting started 2 days.,urgent-care
2650,I am 25 years old difficulty breathing started a week need urgent check,urgent-care
2846,After exercise: high fever with rash,urgent-care
164,I am 25 years old dizziness for a week,self-monitor
1631,Strong cough intermittently,doctor
2683,sudden dizziness need urgent check,urgent-care
4739,very low blood pressure,emergency
4890,severe chest pain,emergency
4395,sudden confusion started suddenly,emergency
3681,A 70-year-old sudden dizziness started 3 days,urgent-care
1114,Age 18 diarrhea for several hours,self-monitor
1538,sinus pain for a week,doctor
3297,Fainting,urgent-care
2181,I am 25 years old new lump and lightheadedness since this morning symptoms are getting worse,doctor
1843,Sinus pain and mild stomach pain for a week hit head on the floor,doctor
2476,worsening cough and back ache since yesterday,doctor
3741,Confusion started 1 day,urgent-care
1501,A child aged 8 vomiting and headache for a week,doctor
604,mild stomach pain for several hours no shortness of breath or chest pain,self-monitor
4414,Airway obstruction started suddenly,emergency
1749,productive cough and fatigue for 1 day,doctor
3202,confusion,urgent-care
2447,I'm 62 new lump and sore throat for 3 days,doctor
3412,started gradually: fainting started intermittently,urgent-care
178,diarrhea,self-monitor
2835,fainting,urgent-care
3747,Severe abdominal pain,urgent-care
3100,Dehydration cut while working,urgent-care
4728,Sudden confusion started suddenly.,emergency
